LOCATION,Year,hexp_current_USD,Total_HCF,Domestic_HCF,OECD_HCF,Non_OECD_HCF,Investment_HCF,Public_HCF,Private_HCF,Investment,Hospitals,Ambulatory,Ancillary,Administration,Preventive,Long-term,Other_roe,Other_row,Medical retailers,National_CF,population,hexp_constant_2010_USD,gdp_const,gdp_const_ppp,CO2_power_industry,CO2_transport,CO2_other_ind_combustion,CO2_non_combustion,CO2_buildings,Total_CO2_wo_non_combustion,Total_CO2_all,TFC_Mtoe
CAN,2009,151999724739.42615,29774.68035301235,21212.76487963212,4837.745326637824,3724.170146742425,1689.7379255046496,17026.80667515404,11058.13575235366,1689.7379255046496,6027.083034520795,5402.153535366803,283.64383931725854,959.6463091338157,1139.2002514338753,2217.184812704322,39.83953051363153,NA,12016.1911145172,524127.95006558084,33628571,156368.19900883365,1565201220603.9626,1342593656484.9917,106483,165979,143276,178813.5,84449.4,500187.4,679000.9,185.12
CAN,2010,179262901687.79077,31410.1758612705,21963.755831475035,5175.921442514773,4270.498587280694,1910.1620786912904,17523.933238380745,11976.080544198467,1910.1620786912904,6314.915548664557,5518.911126987233,296.30574078338094,961.0081717723365,1116.7796733342568,2293.3239215158205,40.66126441567552,NA,12958.108335105953,547834.0011099036,34005274,179262.90168779076,1613464422811.134,1383992722798.0105,110789,168881.5,149264,177637.6,81212.3,510146.8,687784.4,188.08
CAN,2011,191712830891.72668,30707.0452470967,21159.078011062633,5071.174223767061,4476.793012267011,1765.3580624491096,17348.141485912747,11593.545698734843,1765.3580624491096,6250.136382874235,5439.49458335813,299.3431559735625,953.1846230269106,1119.381654358806,2141.1429294010923,39.63220419322797,NA,12699.371651461624,551751.1365655817,34342780,185692.57753278743,1664146873841.1511,1427466965184.4016,109141,169613.1,149387,168530.4,88478.8,516619.89999999997,685150.3,195.38
CAN,2012,195762360024.20074,30443.85184804682,21178.565728717902,4831.317273846269,4433.968845482643,1797.9179054403558,17215.97354102701,11429.96040157945,1797.9179054403558,6254.774416617262,5517.879115644317,301.48899888595827,929.0660058170786,1129.5748805089293,2126.868917594084,47.30555649885634,NA,12338.976051039976,557528.7881884002,34750545,187327.1000100525,1693194096275.4556,1452383005413.2468,109141,172310.9,154447,166960.1,87866.4,523765.30000000005,690725.4,196.51
CAN,2013,194078450377.2022,30239.96904093122,21213.583159436894,4733.53066326083,4292.855218233508,1512.3621746671483,17290.712592134663,11436.89427412941,1512.3621746671483,6286.934493103885,5596.653890798194,303.60571953113134,935.9740396484738,1154.6442870474264,2211.533981114567,52.45206004018418,NA,12185.808394980211,564186.739035806,35152370,182817.89738251016,1735100681636.8662,1488329511798.8386,111672.4,176307.5,158029.2,162967.3,89904.37,535913.47,698880.77,197.66
CAN,2014,186355733226.4844,29670.49442545841,20739.89345560453,4568.515258829877,4362.085711024009,1460.1304620511762,16706.412263035483,11503.951700371754,1460.1304620511762,5879.834879144101,5363.807966334547,289.76852167787496,864.1562249732235,1125.8688195254783,2082.0807865142688,49.46632241748958,NA,12555.380442820253,579532.4041065441,35535348,172276.14540719087,1784650632037.5605,1530832321157.4004,112716.7,177956.1,159507,160187.7,90745.07,540924.87,701112.5700000001,196.25
CHE,2e3,26616267597.781586,4548.633612302339,1347.1579154178685,2056.731028389739,1144.744668494732,336.5796852581369,2297.9995912479962,1914.0543357962058,336.5796852581369,1233.713514766588,1014.46495342061,138.51835522067046,197.87198132194453,NA,583.2100055856855,NA,NA,1044.2751167287038,96971.74850424308,7184250,29247.811895780105,487149098174.3285,364787308013.5053,2295.1,16550.2,6778.4,2793.212,16897.9,42521.6,45314.812,19.37
CHE,2001,28353101132.142452,5458.767908908239,1547.590637904914,2544.3447825729936,1366.832488430332,411.42480793566057,2823.3085226561684,2224.0345783164103,411.42480793566057,1571.967734776095,1256.165353685455,168.3537303183423,246.9362167528002,NA,735.3795547555229,NA,NA,1068.5405106843634,92624.97664027962,7229854,30838.42992789218,493542558241.66785,369574862985.0675,2442.2,16242.34,7096.24,2813.354,17645.7,43426.479999999996,46239.834,19.95
CHE,2002,31999581929.523064,5787.711839896699,1573.5884268172492,2631.326836584145,1582.7965764953026,434.98524105562655,3072.5597786127846,2280.166820228287,434.98524105562655,1667.1751690668264,1291.211164880724,175.42832392635594,252.3953659539468,NA,791.9892605090843,NA,NA,1174.5273145041342,94347.73756829793,7284753,34919.518957241875,494345122120.2164,370175839396.3177,2458.17,16270.59,6644.27,2700.245,17127.5,42500.53,45200.775,19.42
CHE,2003,38436297030.13093,5855.483256642411,1603.6805330608204,2663.3383981414972,1588.4643254400935,441.7888353756131,3126.0509892674263,2287.643431999372,441.7888353756131,1703.3461295028624,1301.0733571958567,174.506507537811,269.73588439912953,NA,805.3942256094361,NA,NA,1159.6383170217025,94773.81276360268,7339001,41550.356394842325,494540766952.3588,370322342288.1664,2467.43,16390.96,6903.83,2694.542,18074,43836.22,46530.762,20.01
CHE,2004,43098432523.80226,5909.2917694156895,1552.1744339818144,2690.8381033515207,1666.279232082354,446.62746915093555,3162.0344645477903,2300.629835716964,446.62746915093555,1710.5195280477835,1323.353191740358,186.46370827304833,266.578297122623,NA,810.5494883487346,NA,NA,1165.2000867322067,98750.36110851853,7389625,46411.40970296631,508270323943.99744,380603318182.33826,2503.25,16492.01,7159.11,2878.542,18000.8,44155.17,47033.712,20.16
CHE,2005,43864743965.178635,5985.60200537928,1502.107490861028,2660.5361966640967,1822.958317854157,452.4579046123785,3264.53612465742,2268.607976109482,452.4579046123785,1704.8245696037711,1358.6026713406675,195.79021289588144,264.85953237347144,NA,829.2061001094966,NA,NA,1179.8610144436138,103136.47604483837,7437115,46936.360906861584,524104192489.5891,392460046038.0042,2592,16574.43,7168.49,3020.762,18319.6,44654.52,47675.28199999999,20.44
CHE,2006,44183717454.19219,5577.649772326171,1305.737359760063,2533.975221308595,1737.937191257515,420.3574675536438,3035.7025864533452,2121.5897183191814,420.3574675536438,1603.5579979750648,1293.914151126428,180.45055984106318,256.5323379830505,NA,779.461932326938,NA,NA,1043.3753255199824,103984.89513216926,7483934,46372.87305420525,545008791663.24304,408113841736.7693,2716.7,16699.88,7497.28,2959.948,17283.5,44197.36,47157.308000000005,20.31
CHE,2007,48314441689.532265,5339.809615292449,1117.0245139877868,2443.033421937409,1779.751679367252,401.1617386205344,2904.7903809441073,2033.8574957278076,401.1617386205344,1545.8259930959073,1244.488770676684,170.80789593106448,257.71061394063156,NA,759.6194116030497,NA,NA,960.1951914245781,103617.9338312303,7551117,49586.76175577169,567418887241.5077,424894984243.15466,2585.85,17038.33,7210.3,2975.399,15376.3,42210.78,45186.179000000004,19.67
CHE,2008,56634348168.02851,5509.997674363198,1159.6202804674458,2508.8880807374057,1841.4893131583474,413.5293205022652,3271.0766606098814,1825.3916932510515,413.5293205022652,1615.3686835459343,1277.4401905879581,181.67659651184704,275.8287980869319,NA,778.1702724240472,NA,NA,967.9838127042144,105015.17405038813,7647675,57031.15271509192,579645072565.3313,434050204376.5107,2571.72,17470.76,7398.15,2900.128,16366,43806.63,46706.758,20.35
CHE,2009,58971405451.89889,5811.176250414807,1296.4013258547288,2610.434977592902,1904.3399469671756,427.38718437420835,3473.599975850591,1910.1890901900085,427.38718437420835,1716.3395459966105,1333.7130179485232,188.52875630948964,302.03770482406753,NA,829.230239948434,NA,NA,1013.9398010134744,96837.03924352134,7743831,59141.599417350684,566764738131.4795,424405143876.456,2394.96,17254.26,6700.61,2808.073,16015.3,42365.13,45173.202999999994,19.93
CHE,2010,65524812189.52022,6090.66376699054,1339.1606489279955,2712.546250157026,2038.956867905513,449.5575347296536,3356.803106074506,2284.3031261863803,449.5575347296536,1691.0154073902822,1410.406362258788,89.04864748239737,199.68334927883245,126.44434784123509,810.8439960111795,32.68121799154454,89.458669992319,1191.5242340143081,101466.1420906956,7824909,65524.81218952022,583782977866.4047,437148753344.88666,2537.82,17196.41,6870.54,3062.456,17251.4,43856.17,46918.626000000004,20.79
CHE,2011,79108660972.27037,6122.35322166736,1220.291474458919,2730.5811110153822,2171.4806361930578,451.18893131098895,3401.9119826249794,2269.2523077313917,451.18893131098895,1702.5272742507632,1418.2471275597936,95.8361151965457,198.92720158263126,123.33727668011898,835.4901370036584,33.505479152610704,107.60350032211949,1155.6901786081298,101450.92806717932,7912398,78949.9047878289,593665305708.9691,444548844577.95294,2479.26,16996.04,6319.99,2956.7,14057.9,39853.19,42809.89,19.21
CHE,2012,77440123401.50783,5873.013491850189,1171.7069580601412,2609.2332015781544,2092.073332211893,434.39808158752743,3335.0384816476194,2103.576928615042,434.39808158752743,1669.627671708424,1365.8061674328997,90.04048731626592,175.8558096255291,114.83557684474953,807.6379758074058,31.899727025160793,99.17641859224177,1083.7355759099848,101835.27165644118,7996861,77432.76378048406,599637721742.4628,449021113079.2388,2479.26,17108.64,6384.47,2861.389,14057.9,40030.270000000004,42891.659,19.87
CHE,2013,81702833878.22603,6172.234115649528,1202.3641754330822,2742.582168535098,2227.2877716813505,453.230558572928,3548.5030392330955,2170.500517843504,453.230558572928,1766.6178559721004,1472.9395035633447,105.68971931014462,169.01826756669243,122.03414376959081,839.5514629014244,32.75582079877159,104.59396111345919,1105.8028220810716,104692.83446730944,8089346,81687.18030714076,610743250749.2157,457337162612.37286,2542.282,17543.53,6546.76,2840.744,14415.25,41047.822,43888.566,20.34
CHE,2014,85602430013.45818,5949.10191093464,1094.4858584443564,2534.659473283918,2319.9565792063668,436.6099670781595,3381.6129543067336,2130.878989549747,436.6099670781595,1704.8945742687583,1447.3652000076477,105.69879255374398,161.05402779377954,118.40054460663296,802.5957922040823,31.285264363777603,91.13439027365821,1050.0633577844,101274.21901310075,8188649,86073.57582432422,625701684969.8184,468538347161.17004,2309.163,15934.85,5946.444,2708.403,13093.41,37283.867,39992.27,18.66
CZE,2e3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118740.61872234363,10255063,NA,151842446297.4356,217344797293.47574,67741.2,11870.66,26396.8,8814.108,15040.2,121048.86,129862.96800000001,26.12
CZE,2001,4160646658.608787,4547.185111350763,2902.105092434391,559.3161706486082,1085.7638482677644,164.060248657555,3697.5468542536432,685.5780084395649,164.060248657555,1823.1260634215173,852.033786239897,NA,106.68407279657424,12.187164105422928,65.2255433785655,NA,NA,1523.868232751231,113929.3566653395,10216605,4838.869943099297,156259186051.07794,223666846429.67725,68719.4,12745.78,24025,8785.727,15055.6,120545.78,129331.507,26.71
CZE,2002,5358113816.719928,5000.082524859245,2996.4499631370254,686.8456601878894,1316.7869015343347,218.04640817902433,4073.5140958776096,708.5220208026104,218.04640817902433,1988.6915130734433,919.6301507337398,NA,114.54555403024378,12.68554175120879,71.84390730660958,NA,NA,1674.6394497849747,116320.19262232288,10196916,6069.029470288792,158841359810.4538,227362927769.20422,65947.2,13289.62,23379.8,7553.436,13561.7,116178.31999999999,123731.756,26.21
CZE,2003,6789103395.249092,5777.11322528812,3452.912231512208,774.7683007466782,1549.4326930292307,202.57934862344047,4702.382822776077,872.151053888602,202.57934862344047,1966.678085300327,830.9050383438099,206.72909249163953,113.50977643739142,9.869371435877756,54.34956025825166,23.84115044315093,NA,2368.651801954231,118594.29520299347,10193998,7606.9960831752705,164564397261.52917,235554790091.22183,65825.9,15120.08,23870.8,7902.391,14816.5,119633.28,127535.671,27.34
CZE,2004,7863224878.197745,5793.1226008009435,3400.7670170029955,797.5318908639232,1594.8236929340208,168.31581878712194,4714.233251733682,910.5735302801395,168.31581878712194,1990.3467853210473,859.6716255546365,200.75082481162636,140.93599122811898,11.35586670127908,53.32513868236883,28.59818962767755,NA,2339.822360087067,119068.12774582545,10197101,8470.763801130048,172638854345.2934,247112436065.1806,66090.7,15846.93,24140.4,8487.097,14413.9,120491.93,128979.02699999999,28.24
CZE,2005,8890554188.892738,5723.539143543238,3284.3479609139354,810.3919017096526,1628.7992809196523,186.93585562133373,4593.623687852746,942.9796000691581,186.93585562133373,1943.2514949206409,852.2789889695525,187.3438268108867,135.11134771166755,11.29216752006277,51.99437871683205,29.981340581371118,NA,2325.3497426908907,117868.38900722649,10211216,9567.680271238738,183918160040.84143,263257449991.049,64341.6,17146.6,23452,8025.758,12859.5,117799.7,125825.458,28.09
CZE,2006,9519824529.164951,5239.135583092698,2970.35843760251,793.5538753297774,1475.2232701604087,152.5704958701785,4133.017190104209,953.5478971183103,152.5704958701785,1936.6583748011724,805.0764671953502,179.7515362486613,128.52102821001696,9.590324624337141,50.1934124297974,30.143480938898225,NA,1946.6304627742854,116893.15484864818,10238905,10171.488755449416,196523032214.99353,281299858121.3475,64217.6,17453.65,23083.3,8907.258,14052.7,118807.25,127714.508,28.3
CZE,2007,11363989424.859602,5263.343951404049,2889.405357452149,834.4494582667796,1539.4891356851217,165.44165165043208,4017.0837012845423,1080.818598469075,165.44165165043208,1916.10977592119,845.6988833683176,166.11787996657947,132.44823140014856,8.179015770285654,57.992822123161176,31.816352951408007,NA,1939.5393382525267,119622.2838200025,10298828,11727.52378303474,207533517468.87805,297060086858.18353,69141.8,18413.64,21638,8535.866,11445.6,120639.04000000001,129174.906,27.48
CZE,2008,14568807058.664526,5317.79390246816,2854.107237392748,907.9695430083382,1555.7171220670716,130.56456806549204,3912.919180251032,1274.3101541516364,130.56456806549204,1923.9041296725788,906.318165941118,162.20941902080395,138.02098433967447,9.287144648464842,50.375038716730344,30.179818253308888,17.18680994144932,1949.7478238685399,120184.04742971604,10384603,14736.633153982868,213100153155.39383,305028078249.22345,65128.4,18261.67,20146.4,8573.082,11931.1,115467.57,124040.652,27.71
CZE,2009,15089451139.66159,5935.207632811934,3181.288090604285,1030.0160963666274,1723.9034458410176,157.86500367810913,4572.053387887015,1205.2892412468102,157.86500367810913,2057.3052402538137,1058.3688446247538,186.24187618756787,134.06528630946872,11.34538478740951,69.89145449839526,29.725605717143274,26.034724122542293,2204.3642126327304,115120.89156525438,10443936,14870.602131288008,202865864673.46487,290378884892.6398,60346.1,17634.63,19012.9,7065.788,11666.7,108660.33,115726.118,26.52
CZE,2010,14365286329.590826,5651.8138353511285,3038.2524180786986,937.6724388747194,1675.8889783977093,137.4999999723626,4304.3934099159,1209.9204254628664,137.4999999723626,2000.5129674329805,985.4224036902472,192.3839267916491,131.27956920217463,9.46445123859463,74.06029028868568,24.669513954679523,17.359769439267676,2079.160943340487,116156.0790807003,10474410,14365.286329590825,207477857918.91928,296980416687.56775,63849.6,16599.17,19334.6,7449.814,12880.8,112664.17,120113.984,27.05
CZE,2011,15900988442.51574,5725.874294214496,2977.429669198917,963.2547672083342,1785.1898578072448,100.7765153987178,4408.449329870271,1216.6484489455067,100.7765153987178,2021.8079583633994,1043.9313468384707,191.18273817961582,128.4404119272244,8.076498611309331,70.05570418026839,27.39797594591448,14.604055492814213,2119.6010892767613,113485.19036332548,10496088,15897.657369419352,211166468131.8969,302260233093.2114,64004,16461.58,19398.9,7399.065,11483,111347.48000000001,118746.54500000001,26
CZE,2012,14448122236.285904,5008.744099422941,2595.9970645098065,851.2104124892852,1561.536622423851,80.31239829964527,3839.783303199463,1088.6483979238328,80.31239829964527,1758.1168001629046,891.6241990932456,174.09075906050288,108.8705736518556,6.166156171163967,60.15915227397994,23.830198417918577,21.17984352422967,1884.394018767495,112822.54054516689,10510785,14237.235662193618,209477465212.78128,299842621904.54425,64004,16230.88,17791.1,7134.071,11483,109508.98000000001,116643.051,26.11
CZE,2013,16153550864.080025,5285.018654278846,2695.26860812526,927.3018605822152,1662.4481855713714,165.62498574836363,4062.0083966176962,1057.385271912786,165.62498574836363,1777.2545055373132,926.2814919887663,158.8317157506758,115.2329622831184,20.23510128044952,323.77694049500485,66.43495953909076,15.533591167021136,1715.8124004890421,107672.52433876335,10514272,15693.062835737366,208464283376.74918,298392369974.70856,61272.57,15538.21,17031.85,7394.675,10992.95,104835.58,112230.255,25.81
CZE,2014,15706175232.358938,4816.715853457892,2432.6386850016934,819.7409684603325,1564.3361999958672,153.83244303374656,3649.6592479851065,1013.2241624390392,153.83244303374656,1690.0342413198837,851.807040283472,156.10989952687495,97.40720394364693,34.82781967986214,284.8556311980901,67.3796430426658,15.70104825732749,1464.7608831723228,106880.32127106616,10525347,14889.192054469184,214124330763.28983,306494069347.28986,58474.51,14828.65,16254.08,7847.298,10490.95,100048.19,107895.488,25.35
DEU,2e3,201962338384.3816,59237.21720771039,37222.033490260445,11335.369990689012,10679.813726760984,3464.8436200137435,42898.47936630569,12873.894221390958,3464.8436200137435,13370.018198057294,13029.218322178309,441.1581215365989,2876.825321163039,377.59789928677606,3556.0271711348214,1499.645976867184,687.7289535290811,19934.153623943545,1051343.8273038953,82211508,225074.9914809696,3123907846524.818,3022470159181.132,335224,173060.7,131495,44574.1,172067,811846.7,856420.7999999999,231.39
DEU,2001,202444157647.62897,56844.53720758564,38842.20599504084,8940.8506264536,9061.480586091237,3218.0425717975404,41380.390993151836,12246.103642636272,3218.0425717975404,12983.542930944011,12959.46924081108,439.7460730949068,2530.9457379391283,399.2220280378032,3560.49877066077,1436.5440265717316,643.7446964569227,18672.781131271753,950993.0509705655,82349925,222767.21434218824,3176872812245.8765,3073715277871.825,349380,169120.7,124231,41940.27,188272,831003.7,872943.97,235.42
DEU,2002,221952440265.13263,57522.84012644272,39005.888958678355,8930.02879031866,9586.922377445719,3246.9507650359274,41728.23016243165,12547.659198975147,3246.9507650359274,12964.731553859108,13119.015472327868,457.5787607244391,2605.216196823155,392.3498635490389,3666.2936726760117,1421.7181363353195,691.3576796408747,18957.628025470982,926607.1841463262,82488495,240979.35226097866,3176872812245.8765,3073715277871.825,350079,166674.2,124454,40997.1,176187,817394.2,858391.2999999999,231.94
DEU,2003,273121787372.70615,61349.49215243886,40596.471398346126,9721.471784111112,11031.548969981615,3466.259119431466,44267.038671485265,13616.194361522128,3466.259119431466,13836.871084330282,14361.47415582546,507.4470214817429,2954.604888391474,441.9233123942837,4044.0737170225266,1501.576296525096,714.0750971028604,19521.187459933673,953860.293685488,82534176,292999.09589788585,3154319996078.94,3051894783408.1704,354867,161689.7,120497,39554.16,173036,810089.7,849643.86,234.3
DEU,2004,300487553344.36017,60911.532566807124,39689.50953303194,9641.558500362004,11580.46453341318,3492.0508137988995,42905.8550189093,14513.626734098925,3492.0508137988995,14142.244192339693,14667.981259855209,511.4327072400543,2940.77785665261,411.5094948810327,4197.189538217324,1444.9830243082208,880.4291332444575,18222.934546269622,954255.1807141277,82516260,318868.93557941675,3191224606760.153,3087601049405.8213,364218,163740.4,123692,40509.41,163928,815578.4,856087.81,233.19
DEU,2005,308778224104.80255,60916.57428001817,38164.88208595211,9951.490341839422,12800.201852226675,3491.008170910877,42881.81230804396,14543.75380106333,3491.008170910877,13848.708556973472,14012.247782835904,527.4239510478203,2885.017951677305,387.5601118978325,4207.852344270615,1398.0719998811874,918.8680326378719,19239.815377885287,928109.0450064488,82469422,325645.49776720733,3213777436171.3335,3109421556683.661,349498,155910.5,121410,37901.09,158882,785700.5,823601.59,230.67
DEU,2006,319577649341.9352,59381.921467870925,36683.09853258206,9775.605265347527,12923.217669941314,3397.3493797309457,41814.41025530531,14170.161832834672,3397.3493797309457,13746.572668736364,14037.965103729013,515.8953136677255,2755.056575031928,361.93400731606823,4220.577234543933,1357.3470714716702,965.1699789458085,18024.05413469747,910829.6900297109,82376451,336013.2168947754,3332692329600.366,3224475116048.8286,354254,153490.7,120758,41233.32,166574,795076.7,836310.0199999999,234.72
DEU,2007,361095952101.2443,57419.742258988554,34200.4168492342,9829.85523429896,13389.470175455375,3302.414303843603,40474.8061577288,13642.521797416148,3302.414303843603,12929.99449967551,13648.812119138438,492.38472893374365,2598.9392693899445,338.04721628531416,4041.969506568901,1279.1727195118133,1009.4178402360496,17778.590055405235,877909.4514963349,82266372,373329.9091482698,3441355939341.4517,3329610265344.829,365885,149223.4,121850,42265.97,129962,766920.4,809186.37,220.38
DEU,2008,402753221881.05273,58571.27125479251,34882.27252535813,10093.614865462576,13595.383863971803,3402.9845214714305,41316.165977219156,13852.120756101926,3402.9845214714305,13133.140492223365,14057.88903365656,513.3611615962227,2720.334675610944,324.4302851176128,4077.379756609998,1317.738379628774,998.1445422044479,18025.86840667315,871787.7061949682,82110097,412934.86768230767,3478602264776.6274,3365647150137.1265,347465,147989,124896,41019.64,158329,778679,819698.64,226.86
DEU,2009,402367042288.91876,60635.11571089272,36721.688311913305,10478.30758654723,13435.119812432245,3488.8337384141687,47141.534196238055,10004.747776240503,3488.8337384141687,13717.09582507352,14567.688348463504,543.0706110874522,2772.934550223257,351.6012009640384,4244.52556560456,1355.2065056195745,1122.095293099594,18472.064072343055,838624.3654413631,81902307,405415.79243680404,3283144458441.9565,3176536134047.8574,319369,148204.9,110180,35101.14,146238,723991.9,759093.04,215.09
DEU,2010,396480542492.1438,59659.28540353912,36560.37857744017,9727.205913332833,13371.700912766108,3467.386297079133,46184.82465909106,10007.074447368932,3467.386297079133,13494.81552973269,14269.222835372653,521.0949852143768,2723.270964238815,355.0924953847735,4110.228151706535,1327.7630790175758,1234.948482842731,18155.46258294984,834057.9311498357,81776930,396480.54249214375,3417094562648.9463,3306136689722.128,335691,148052.9,120249,41166.62,154217,758209.9,799376.52,228.89
