Index,Country,CountryA3,Sub_sector,G19,EU,OECD, Entity,Sector,,,
337,Argentina,ARG,Clothing,1,0,0,Commodities,Made-up textile articles,,,
338,Argentina,ARG,Clothing,1,0,0,Commodities,"Clothing, except fur",,,
339,Argentina,ARG,Clothing,1,0,0,Commodities,"Furskins, tanned or dressed, and artificial skins, articles made with these skins (except headgear)",,,
340,Argentina,ARG,Clothing,1,0,0,Commodities,"Hardened or pickled leather, synthetic or composition leather",,,
341,Argentina,ARG,Clothing,1,0,0,Commodities,"Luggage, handbags and similar articles, articles of saddlery, leather goods",,,
342,Argentina,ARG,Clothing,1,0,0,Commodities,Footwear,,,
343,Argentina,ARG,Clothing,1,0,0,Commodities,"Parts of footwear, insoles, heel cushions and similar articles, gaiters, leggings and similar articles and parts thereof",,,
344,Argentina,ARG,Wood and paper,1,0,0,Commodities,Wood sawn or chipped lengthwise,,,
345,Argentina,ARG,Wood and paper,1,0,0,Commodities,"Wood continuously shaped along any its edges or faces, wood wool, wood flour, wood chips or particles",,,
346,Argentina,ARG,Wood and paper,1,0,0,Commodities,Wood products,,,
347,Argentina,ARG,Wood and paper,1,0,0,Commodities,"Pulp, paper and paperboard",,,
348,Argentina,ARG,Wood and paper,1,0,0,Commodities,"Books, brochures, leaflets (except advertising material) printed, printed maps, printed or handwritten sheet music",,,
349,Argentina,ARG,Wood and paper,1,0,0,Commodities,"Newspapers, magazines and periodicals",,,
350,Argentina,ARG,Wood and paper,1,0,0,Commodities,"Postage stamps, checkbooks, bank notes, promotional materials, prints and other printed",,,
351,Argentina,ARG,Wood and paper,1,0,0,Commodities,"Record books, account books, booklets, notes, letter pads and other stationery, paper or cardboard, types of printing plates or cylinders ready for printing or other printing components",,,
352,Argentina,ARG,Manufactured fuels/gases,1,0,0,Commodities,"Gasoline, gas oil, fuel oil and other fuels, other refined petroleum products and preparations nec",,,
353,Argentina,ARG,Manufactured fuels/gases,1,0,0,Commodities,"Petroleum gases and other gaseous hydrocarbons, except natural gas",,,
354,Argentina,ARG,Pharmaceutical/chemicals,1,0,0,Commodities,"Vaseline, wax and similar products, waste oil or oils obtained from bituminous minerals, nuclear fuel",,,
355,Argentina,ARG,Pharmaceutical/chemicals,1,0,0,Commodities,"Basic organic chemicals, basic inorganic chemicals nec, chemical products nec",,,
356,Argentina,ARG,Pharmaceutical/chemicals,1,0,0,Commodities,"Dyeing and tanning extracts, tannins and their derivatives nec dyestuffs",,,
357,Argentina,ARG,Pharmaceutical/chemicals,1,0,0,Commodities,Fertilizers and pesticides,,,
358,Argentina,ARG,Rubber and plastic,1,0,0,Commodities,Plastics in primary forms,,,
359,Argentina,ARG,Rubber and plastic,1,0,0,Commodities,"Synthetic rubber, artificial mixtures and similar natural gums",,,
360,Argentina,ARG,Pharmaceutical/chemicals,1,0,0,Commodities,"Paints and varnishes and related products, colors for painting, ink",,,
361,Argentina,ARG,Pharmaceutical/chemicals,1,0,0,Commodities,Pharmaceuticals,,,
362,Argentina,ARG,Pharmaceutical/chemicals,1,0,0,Commodities,"Soap, cleaning preparations, perfumes and toilet preparations",,,
363,Argentina,ARG,Rubber and plastic,1,0,0,Commodities,Made textile fibers,,,
364,Argentina,ARG,Rubber and plastic,1,0,0,Commodities,"Tyres and inner tubes, rubber",,,
365,Argentina,ARG,Rubber and plastic,1,0,0,Commodities,Other rubber products,,,
366,Argentina,ARG,Rubber and plastic,1,0,0,Commodities,Semi-manufactures of plastics,,,
367,Argentina,ARG,Rubber and plastic,1,0,0,Commodities,"Articles for the packing of goods, of plastics",,,
368,Argentina,ARG,Rubber and plastic,1,0,0,Commodities,Other plastic products,,,
369,Argentina,ARG,Minerals,1,0,0,Commodities,Glass and glass products,,,
370,Argentina,ARG,Minerals,1,0,0,Commodities,Non-structural ceramic ware,,,
371,Argentina,ARG,Minerals,1,0,0,Commodities,Refractory products and structural non-refractory clay,,,
372,Argentina,ARG,Minerals,1,0,0,Commodities,"Cement, lime and plaster",,,
373,Argentina,ARG,Minerals,1,0,0,Commodities,"Articles of concrete, cement and plaster",,,
374,Argentina,ARG,Minerals,1,0,0,Commodities,Carving or building stone and related products,,,
375,Argentina,ARG,Minerals,1,0,0,Commodities,Other non-metallic mineral products nec,,,
376,Argentina,ARG,Furniture,1,0,0,Commodities,Furniture and car seats,,,
377,Argentina,ARG,Other procurement,1,0,0,Commodities,"Jewellery and related articles, musical instruments, sports goods, games and toys",,,
378,Argentina,ARG,Construction,1,0,0,Commodities,Prefabricated Buildings,,,
379,Argentina,ARG,Other procurement,1,0,0,Commodities,Other manufactured nec,,,
380,Argentina,ARG,Food and catering,1,0,0,Commodities,Residues from the food industry and snuff,,,
381,Argentina,ARG,"Sanitation, waste, recycling",1,0,0,Commodities,Non-metal waste or scrap,,,
382,Argentina,ARG,"Sanitation, waste, recycling",1,0,0,Commodities,Waste and scrap metal,,,
383,Argentina,ARG,Metals,1,0,0,Commodities,Iron and steel joint,,,
384,Argentina,ARG,Metals,1,0,0,Commodities,"Rolled, stretched or bent iron or steel",,,
385,Argentina,ARG,Metals,1,0,0,Commodities,"Common precious metals and metals clad with precious metal, copper, nickel, aluminum, alumina, lead, zinc and tin, raw, semi-finished products or their alloys, other nonferrous metals and articles thereof",,,
386,Argentina,ARG,Metals,1,0,0,Commodities,Structural metal products and parts,,,
387,Argentina,ARG,Metals,1,0,0,Commodities,"Tanks, reservoirs and containers of iron, steel or aluminum",,,
388,Argentina,ARG,Metals,1,0,0,Commodities,"Steam generators, water (except hot water boilers for central heating) and parts thereof",,,
389,Argentina,ARG,Metals,1,0,0,Commodities,Other fabricated metal products,,,
390,Argentina,ARG,Machinery,1,0,0,Commodities,Engines and turbines and parts thereof,,,
391,Argentina,ARG,Machinery,1,0,0,Commodities,"Pumps, compressors, engines, water power and pneumatic power engines and valves and parts thereof",,,
392,Argentina,ARG,Machinery,1,0,0,Commodities,"Bearings, gears, gear and transmission components and parts thereof",,,
393,Argentina,ARG,Machinery,1,0,0,Commodities,Ovens and burners to power homes and parts thereof,,,
394,Argentina,ARG,Machinery,1,0,0,Commodities,Lifting and handling equipment and parts thereof,,,
395,Argentina,ARG,Machinery,1,0,0,Commodities,Other general purpose machinery and parts thereof,,,
396,Argentina,ARG,Machinery,1,0,0,Commodities,Agricultural and forestry machinery and parts thereof,,,
397,Argentina,ARG,Machinery,1,0,0,Commodities,Machine tools and parts and accessories,,,
398,Argentina,ARG,Machinery,1,0,0,Commodities,Machinery for metallurgy and parts thereof,,,
399,Argentina,ARG,Machinery,1,0,0,Commodities,"Machinery for mining, quarrying and construction, and parts thereof",,,
400,Argentina,ARG,Machinery,1,0,0,Commodities,"Machinery for food, beverages and snuff and parts thereof",,,
401,Argentina,ARG,Machinery,1,0,0,Commodities,"Machinery for the manufacture of textiles, clothing and leather goods and parts thereof",,,
402,Argentina,ARG,Machinery,1,0,0,Commodities,Arms and ammunition and parts thereof,,,
403,Argentina,ARG,Machinery,1,0,0,Commodities,Household appliances and parts thereof,,,
404,Argentina,ARG,Machinery,1,0,0,Commodities,Other special purpose machinery and parts thereof,,,
405,Argentina,ARG,Machinery,1,0,0,Commodities,"Office machines, accounting and related parts and accessories",,,
406,Argentina,ARG,Machinery,1,0,0,Commodities,Used computers and parts and accessories,,,
407,Argentina,ARG,Machinery,1,0,0,Commodities,"Motors, generators and transformers and their parts and pieces",,,
408,Argentina,ARG,Machinery,1,0,0,Commodities,Electrical control devices and distribution of electricity and parts thereof,,,
409,Argentina,ARG,Machinery,1,0,0,Commodities,"Insulated wire and cable, optical fiber cables",,,
410,Argentina,ARG,Machinery,1,0,0,Commodities,Accumulators and primary batteries and parts thereof,,,
411,Argentina,ARG,Machinery,1,0,0,Commodities,"Incandescent electric lamps or discharge, arc lamps, electric lighting equipment, and parts and pieces",,,
412,Argentina,ARG,Machinery,1,0,0,Commodities,Other electrical equipment and parts thereof,,,
413,Argentina,ARG,Machinery,1,0,0,Commodities,"Electronic valves and tubes, electronic components and parts and pieces",,,
414,Argentina,ARG,Machinery,1,0,0,Commodities,Television transmission apparatus and apparatus for broadcasting and telephony and line telegraphy, their parts and accessories,,
415,Argentina,ARG,Machinery,1,0,0,Commodities,"Radio receivers and television receivers, apparatus for recording or reproduction of sound or television signals, microphones, speakers, amplifiers, etc., Apparatus or radio-telephony receivers",,,
416,Argentina,ARG,Machinery,1,0,0,Commodities,"Parts for two-way radio broadcasting, radar for navigation devices or remote control by radio waves",,,
417,Argentina,ARG,Machinery,1,0,0,Commodities,Magnetic tapes and disks for audio or audiovisual equipment. Cards with magnetic strips or chips,,,
418,Argentina,ARG,Medical instruments,1,0,0,Commodities,Medical and surgical equipment and orthopedic appliances,,,
419,Argentina,ARG,Machinery,1,0,0,Commodities,"Instruments and measuring devices, verification, testing, navigating and other purposes, except optical instruments, process control instruments and industrial parts and accessories",,,
420,Argentina,ARG,Machinery,1,0,0,Commodities,"Optical instruments and photographic equipment and apparatus, and parts and accessories",,,
421,Argentina,ARG,Machinery,1,0,0,Commodities,Watches and parts thereof,,,
422,Argentina,ARG,Machinery,1,0,0,Commodities,"Motor vehicles, trailers and parts, parts and accessories",,,
423,Argentina,ARG,Machinery,1,0,0,Commodities,"Bodies (including cabs) for motor vehicles, trailers, parts and accessories",,,
424,Argentina,ARG,Machinery,1,0,0,Commodities,Ships. Sports and recreation boats,,,
425,Argentina,ARG,Machinery,1,0,0,Commodities,Locomotives and rolling stock of railway and tramway and parts thereof,,,
426,Argentina,ARG,Machinery,1,0,0,Commodities,Aircraft and spacecraft and parts thereof,,,
427,Argentina,ARG,Machinery,1,0,0,Commodities,Other transport equipment and parts thereof,,,
428,Argentina,ARG,Machinery,1,0,0,Commodities,Nonfinancial intangible assets,,,
429,Argentina,ARG,Construction,1,0,0,Commodities,Building and construction services,,,
430,Argentina,ARG,Trade,1,0,0,Commodities,Wholesale trade services,,,
431,Argentina,ARG,Trade,1,0,0,Commodities,Retail trade services,,,
432,Argentina,ARG,Trade,1,0,0,Commodities,Hosting Services,,,
433,Argentina,ARG,Food and catering,1,0,0,Commodities,"Food supply services, services of beverages for consumption on the premises",,,
434,Argentina,ARG,Freight transport,1,0,0,Commodities,Passenger transport services,,,
435,Argentina,ARG,Freight transport,1,0,0,Commodities,Freight services,,,
436,Argentina,ARG,Freight transport,1,0,0,Commodities,Pipeline transport services,,,
437,Argentina,ARG,Freight transport,1,0,0,Commodities,Transport and auxiliary services ,,,
438,Argentina,ARG,Services,1,0,0,Commodities,Postal and courier services,,,
439,Argentina,ARG,"Heating, water and electricity",1,0,0,Commodities,Transmission and distribution services ,,,
440,Argentina,ARG,"Heating, water and electricity",1,0,0,Commodities,Gas distribution services through mains,,,
441,Argentina,ARG,"Heating, water and electricity",1,0,0,Commodities,Water distribution pipes,,,
442,Argentina,ARG,Business services,1,0,0,Commodities,Financial intermediation,,,
443,Argentina,ARG,Business services,1,0,0,Commodities,Insurance and Pensions,,,
444,Argentina,ARG,Business services,1,0,0,Commodities,Reinsurance services,,,
445,Argentina,ARG,Business services,1,0,0,Commodities,Auxiliary services to financial intermediation,,,
446,Argentina,ARG,Business services,1,0,0,Commodities,Auxiliary services to insurance and pensions.,,,
447,Argentina,ARG,Business services,1,0,0,Commodities,Services related to real estate owned or leased,,,
448,Argentina,ARG,Business services,1,0,0,Commodities,Real estate services on a fee or contract basis,,,
449,Argentina,ARG,Business services,1,0,0,Commodities,Leasing with or without option to purchase machinery and equipment without operator,,,
450,Argentina,ARG,Business services,1,0,0,Commodities,Leasing with or without option to purchase other items,,,
451,Argentina,ARG,Business services,1,0,0,Commodities,Research and development services,,,
452,Argentina,ARG,Business services,1,0,0,Commodities,"Professional, scientific, and technical and excludes advertising services",,,
453,Argentina,ARG,Business services,1,0,0,Commodities,Advertising,,,
454,Argentina,ARG,Information and Communication Technologies,1,0,0,Commodities,Telecommunication services,,,
455,Argentina,ARG,Information and Communication Technologies,1,0,0,Commodities,"Online access services, provision of access services online, news agency services, library services and archives",,,
456,Argentina,ARG,Business services,1,0,0,Commodities,"Services agencies and personnel supply services, research services and safety cleaning services, packaging services, other support services",,,
457,Argentina,ARG,Business services,1,0,0,Commodities,"Production services through commission agents and contractors basic manufactures, services installation (except construction)",,,
458,Argentina,ARG,Business services,1,0,0,Commodities,"Services related to agriculture, hunting, forestry and fishing",,,
459,Argentina,ARG,Business services,1,0,0,Commodities,"Mining-related services and services related to the supply of electricity, gas and water",,,
460,Argentina,ARG,Business services,1,0,0,Commodities,Maintenance and repair services,,,
461,Argentina,ARG,Services,1,0,0,Commodities,Administrative services of government and community services in general,,,
462,Argentina,ARG,Services,1,0,0,Commodities,Administrative services for the regime of compulsory social security,,,
463,Argentina,ARG,Services,1,0,0,Commodities,Education Services,,,
464,Argentina,ARG,Health and social work,1,0,0,Commodities,Human health services,,,
465,Argentina,ARG,Health and social work,1,0,0,Commodities,Veterinary services,,,
466,Argentina,ARG,Health and social work,1,0,0,Commodities,Social Services,,,
467,Argentina,ARG,"Sanitation, waste, recycling",1,0,0,Commodities,"Sewage, refuse disposal services",,,
468,Argentina,ARG,Business services,1,0,0,Commodities,"Services furnished by business, employers and professional",,,
469,Argentina,ARG,Services,1,0,0,Commodities,Services furnished by trade unions,,,
470,Argentina,ARG,Services,1,0,0,Commodities,Services provided by other associations,,,
471,Argentina,ARG,Services,1,0,0,Commodities,"Recreational, cultural and sporting",,,
472,Argentina,ARG,Business services,1,0,0,Commodities,"Laundry, cleaning and dyeing",,,
473,Argentina,ARG,Business services,1,0,0,Commodities,Beauty treatment services and wellness services,,,
474,Argentina,ARG,Business services,1,0,0,Commodities,"Funeral, cremation and burial",,,
475,Argentina,ARG,"Sanitation, waste, recycling",1,0,0,Commodities,Other miscellaneous services,,,
476,Argentina,ARG,"Sanitation, waste, recycling",1,0,0,Commodities,Domestic Services,,,
477,Argentina,ARG,Other procurement,1,0,0,Commodities,Reexport,,,
478,Armenia,ARM,Food and catering,0,0,0,Industries,Agriculture,,,
479,Armenia,ARM,Food and catering,0,0,0,Industries,Fishing,,,
480,Armenia,ARM,Mining,0,0,0,Industries,Mining and Quarrying,,,
481,Armenia,ARM,Food and catering,0,0,0,Industries,Food & Beverages,,,
482,Armenia,ARM,Clothing,0,0,0,Industries,Textiles and Wearing Apparel,,,
483,Armenia,ARM,Wood and paper,0,0,0,Industries,Wood and Paper,,,
484,Armenia,ARM,Manufactured fuels/gases,0,0,0,Industries,"Petroleum, Chemical and Non-Metallic Mineral Products",,,
485,Armenia,ARM,Metals,0,0,0,Industries,Metal Products,,,
486,Armenia,ARM,Machinery,0,0,0,Industries,Electrical and Machinery,,,
487,Armenia,ARM,Machinery,0,0,0,Industries,Transport Equipment,,,
488,Armenia,ARM,Other procurement,0,0,0,Industries,Other Manufacturing,,,
489,Armenia,ARM,"Sanitation, waste, recycling",0,0,0,Industries,Recycling,,,
490,Armenia,ARM,"Heating, water and electricity",0,0,0,Industries,"Electricity, Gas and Water",,,
491,Armenia,ARM,Construction,0,0,0,Industries,Construction,,,
492,Armenia,ARM,Other procurement,0,0,0,Industries,Maintenance and Repair,,,
493,Armenia,ARM,Trade,0,0,0,Industries,Wholesale Trade,,,
494,Armenia,ARM,Trade,0,0,0,Industries,Retail Trade,,,
495,Armenia,ARM,Food and catering,0,0,0,Industries,Hotels and Restraurants,,,
496,Armenia,ARM,Freight transport,0,0,0,Industries,Transport,,,
497,Armenia,ARM,Information and Communication Technologies,0,0,0,Industries,Post and Telecommunications,,,
498,Armenia,ARM,Business services,0,0,0,Industries,Finacial Intermediation and Business Activities,,,
499,Armenia,ARM,Services,0,0,0,Industries,Public Administration,,,
500,Armenia,ARM,Services,0,0,0,Industries,"Education, Health and Other Services",,,
501,Armenia,ARM,Other procurement,0,0,0,Industries,Private Households,,,
502,Armenia,ARM,Other procurement,0,0,0,Industries,Others,,,
503,Armenia,ARM,Other procurement,0,0,0,Industries,Re-export & Re-import,,,
504,Aruba,ABW,Food and catering,0,0,0,Industries,Agriculture,,,
505,Aruba,ABW,Food and catering,0,0,0,Industries,Fishing,,,
506,Aruba,ABW,Mining,0,0,0,Industries,Mining and Quarrying,,,
507,Aruba,ABW,Food and catering,0,0,0,Industries,Food & Beverages,,,
508,Aruba,ABW,Clothing,0,0,0,Industries,Textiles and Wearing Apparel,,,
509,Aruba,ABW,Wood and paper,0,0,0,Industries,Wood and Paper,,,
510,Aruba,ABW,Manufactured fuels/gases,0,0,0,Industries,"Petroleum, Chemical and Non-Metallic Mineral Products",,,
511,Aruba,ABW,Metals,0,0,0,Industries,Metal Products,,,
512,Aruba,ABW,Machinery,0,0,0,Industries,Electrical and Machinery,,,
513,Aruba,ABW,Machinery,0,0,0,Industries,Transport Equipment,,,
514,Aruba,ABW,Other procurement,0,0,0,Industries,Other Manufacturing,,,
515,Aruba,ABW,"Sanitation, waste, recycling",0,0,0,Industries,Recycling,,,
516,Aruba,ABW,"Heating, water and electricity",0,0,0,Industries,"Electricity, Gas and Water",,,
