Index,Country,CountryA3, Entity,Sector
7368,"Mali",MLI,Industries,"Hotels and Restraurants"
7369,"Mali",MLI,Industries,"Transport"
7370,"Mali",MLI,Industries,"Post and Telecommunications"
7371,"Mali",MLI,Industries,"Finacial Intermediation and Business Activities"
7372,"Mali",MLI,Industries,"Public Administration"
7373,"Mali",MLI,Industries,"Education, Health and Other Services"
7374,"Mali",MLI,Industries,"Private Households"
7375,"Mali",MLI,Industries,"Others"
7376,"Mali",MLI,Industries,"Re-export & Re-import"
7377,"Malta",MLT,Industries,"Agriculture, hunting and related service activities"
7378,"Malta",MLT,Industries,"Forestry, logging and related service activities"
7379,"Malta",MLT,Industries,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing"
7380,"Malta",MLT,Industries,"Mining of coal and lignite; extraction of peat"
7381,"Malta",MLT,Industries,"Extraction of crude petroleum and natural gas; service activities incidental to oil and gas extraction excluding surveying"
7382,"Malta",MLT,Industries,"Mining of uranium and thorium ores"
7383,"Malta",MLT,Industries,"Mining of metal ores"
7384,"Malta",MLT,Industries,"Other mining and quarrying"
7385,"Malta",MLT,Industries,"Manufacture of food products and beverages"
7386,"Malta",MLT,Industries,"Manufacture of tobacco products"
7387,"Malta",MLT,Industries,"Manufacture of textiles"
7388,"Malta",MLT,Industries,"Manufacture of wearing apparel; dressing and dyeing of fur"
7389,"Malta",MLT,Industries,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear"
7390,"Malta",MLT,Industries,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials"
7391,"Malta",MLT,Industries,"Manufacture of pulp, paper and paper products"
7392,"Malta",MLT,Industries,"Publishing, printing and reproduction of recorded media"
7393,"Malta",MLT,Industries,"Manufacture of coke, refined petroleum products and nuclear fuels"
7394,"Malta",MLT,Industries,"Manufacture of chemicals and chemical products"
7395,"Malta",MLT,Industries,"Manufacture of rubber and plastic products"
7396,"Malta",MLT,Industries,"Manufacture of other non-metallic mineral products"
7397,"Malta",MLT,Industries,"Manufacture of basic metals"
7398,"Malta",MLT,Industries,"Manufacture of fabricated metal products, except machinery and equipment"
7399,"Malta",MLT,Industries,"Manufacture of machinery and equipment n.e.c."
7400,"Malta",MLT,Industries,"Manufacture of office machinery and computers"
7401,"Malta",MLT,Industries,"Manufacture of electrical machinery and apparatus n.e.c."
7402,"Malta",MLT,Industries,"Manufacture of radio, television and communication equipment and apparatus"
7403,"Malta",MLT,Industries,"Manufacture of medical, precision and optical instruments, watches and clocks"
7404,"Malta",MLT,Industries,"Manufacture of motor vehicles, trailers and semi-trailers"
7405,"Malta",MLT,Industries,"Manufacture of other transport equipment"
7406,"Malta",MLT,Industries,"Manufacture of furniture; manufacturing n.e.c."
7407,"Malta",MLT,Industries,"Recycling"
7408,"Malta",MLT,Industries,"Electricity, gas, steam and hot water supply"
7409,"Malta",MLT,Industries,"Collection, purification and distribution of water"
7410,"Malta",MLT,Industries,"Construction"
7411,"Malta",MLT,Industries,"Sale, maintenance and repair of motor vehicles and motorcycles; retail sale services of automotive fuel"
7412,"Malta",MLT,Industries,"Wholesale trade and commission trade, except of motor vehicles and motorcycles"
7413,"Malta",MLT,Industries,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods"
7414,"Malta",MLT,Industries,"Hotels and restaurants"
7415,"Malta",MLT,Industries,"Land transport; transport via pipelines"
7416,"Malta",MLT,Industries,"Water transport"
7417,"Malta",MLT,Industries,"Air transport"
7418,"Malta",MLT,Industries,"Supporting and auxiliary transport activities; activities of travel agencies"
7419,"Malta",MLT,Industries,"Post and telecommunications"
7420,"Malta",MLT,Industries,"Financial intermediation, except insurance and pension funding"
7421,"Malta",MLT,Industries,"Insurance and pension funding, except compulsory social security"
7422,"Malta",MLT,Industries,"Activities auxiliary to financial intermediation"
7423,"Malta",MLT,Industries,"Real estate activities"
7424,"Malta",MLT,Industries,"Renting of machinery and equipment without operator and of personal and household goods"
7425,"Malta",MLT,Industries,"Computer and related activities"
7426,"Malta",MLT,Industries,"Research and development"
7427,"Malta",MLT,Industries,"Other business activities"
7428,"Malta",MLT,Industries,"Public administration and defence; compulsory social security"
7429,"Malta",MLT,Industries,"Education"
7430,"Malta",MLT,Industries,"Health and social work"
7431,"Malta",MLT,Industries,"Sewage and refuse disposal, sanitation and similar activities"
7432,"Malta",MLT,Industries,"Activities of membership organisation n.e.c."
7433,"Malta",MLT,Industries,"Recreational, cultural and sporting activities"
7434,"Malta",MLT,Industries,"Other service activities"
7435,"Malta",MLT,Industries,"Private households with employed persons"
7436,"Malta",MLT,Industries,"FISIM"
7437,"Malta",MLT,Industries,"Re-export"
7438,"Malta",MLT,Commodities,"Products of agriculture, hunting and related services"
7439,"Malta",MLT,Commodities,"Products of forestry, logging and related services"
7440,"Malta",MLT,Commodities,"Fish and other fishing products; services incidental of fishing"
7441,"Malta",MLT,Commodities,"Coal and lignite; peat"
7442,"Malta",MLT,Commodities,"Crude petroleum and natural gas; services incidental to oil and gas extraction excluding surveying"
7443,"Malta",MLT,Commodities,"Uranium and thorium ores"
7444,"Malta",MLT,Commodities,"Metal ores"
7445,"Malta",MLT,Commodities,"Other mining and quarrying products"
7446,"Malta",MLT,Commodities,"Food products and beverages"
7447,"Malta",MLT,Commodities,"Tobacco products"
7448,"Malta",MLT,Commodities,"Textiles"
7449,"Malta",MLT,Commodities,"Wearing apparel; furs"
7450,"Malta",MLT,Commodities,"Leather and leather products"
7451,"Malta",MLT,Commodities,"Wood and products of wood and cork (except furniture); articles of straw and plaiting materials"
7452,"Malta",MLT,Commodities,"Pulp, paper and paper products"
7453,"Malta",MLT,Commodities,"Printed matter and recorded media"
7454,"Malta",MLT,Commodities,"Coke, refined petroleum products and nuclear fuels"
7455,"Malta",MLT,Commodities,"Chemicals, chemical products and man-made fibres"
7456,"Malta",MLT,Commodities,"Rubber and plastic products"
7457,"Malta",MLT,Commodities,"Other non-metallic mineral products"
7458,"Malta",MLT,Commodities,"Basic metals"
7459,"Malta",MLT,Commodities,"Fabricated metal products, except machinery and equipment"
7460,"Malta",MLT,Commodities,"Machinery and equipment n.e.c."
7461,"Malta",MLT,Commodities,"Office machinery and computers"
7462,"Malta",MLT,Commodities,"Electrical machinery and apparatus n.e.c."
7463,"Malta",MLT,Commodities,"Radio, television and communication equipment and apparatus"
7464,"Malta",MLT,Commodities,"Medical, precision and optical instruments, watches and clocks"
7465,"Malta",MLT,Commodities,"Motor vehicles, trailers and semi-trailers"
7466,"Malta",MLT,Commodities,"Other transport equipment"
7467,"Malta",MLT,Commodities,"Furniture; other manufactured goods n.e.c."
7468,"Malta",MLT,Commodities,"Secondary raw materials"
7469,"Malta",MLT,Commodities,"Electrical energy, gas, steam and hot water"
7470,"Malta",MLT,Commodities,"Collected and purified water, distribution services of water"
7471,"Malta",MLT,Commodities,"Construction work"
7472,"Malta",MLT,Commodities,"Trade, maintenance and repair services of motor vehicles and motorcycles; retail sale of automotive fuel"
7473,"Malta",MLT,Commodities,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles"
7474,"Malta",MLT,Commodities,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods"
7475,"Malta",MLT,Commodities,"Hotel and restaurant services"
7476,"Malta",MLT,Commodities,"Land transport; transport via pipeline services"
7477,"Malta",MLT,Commodities,"Water transport services"
7478,"Malta",MLT,Commodities,"Air transport services"
7479,"Malta",MLT,Commodities,"Supporting and auxiliary transport services; travel agency services"
7480,"Malta",MLT,Commodities,"Post and telecommunication services"
7481,"Malta",MLT,Commodities,"Financial intermediation services, except insurance and pension funding services"
7482,"Malta",MLT,Commodities,"Insurance and pension funding services, except compulsory social security services"
7483,"Malta",MLT,Commodities,"Services auxiliary to financial intermediation"
7484,"Malta",MLT,Commodities,"Real estate services"
7485,"Malta",MLT,Commodities,"Renting services of machinery and equipment without operator and of personal and household goods"
7486,"Malta",MLT,Commodities,"Computer and related services"
7487,"Malta",MLT,Commodities,"Research and development services"
7488,"Malta",MLT,Commodities,"Other business services"
7489,"Malta",MLT,Commodities,"Public administration and defence services; compulsory social security services"
7490,"Malta",MLT,Commodities,"Education services"
7491,"Malta",MLT,Commodities,"Health and social work services"
7492,"Malta",MLT,Commodities,"Sewage and refuse disposal services, sanitation and similar services"
7493,"Malta",MLT,Commodities,"Membership organisation services n.e.c."
7494,"Malta",MLT,Commodities,"Recreational, cultural and sporting services"
7495,"Malta",MLT,Commodities,"Other services"
7496,"Malta",MLT,Commodities,"Private households with employed persons"
7497,"Malta",MLT,Commodities,"FISIM"
7498,"Malta",MLT,Commodities,"Re-export"
7499,"Mauritania",MRT,Industries,"Agriculture"
7500,"Mauritania",MRT,Industries,"Fishing"
7501,"Mauritania",MRT,Industries,"Mining and Quarrying"
7502,"Mauritania",MRT,Industries,"Food & Beverages"
7503,"Mauritania",MRT,Industries,"Textiles and Wearing Apparel"
7504,"Mauritania",MRT,Industries,"Wood and Paper"
7505,"Mauritania",MRT,Industries,"Petroleum, Chemical and Non-Metallic Mineral Products"
7506,"Mauritania",MRT,Industries,"Metal Products"
7507,"Mauritania",MRT,Industries,"Electrical and Machinery"
7508,"Mauritania",MRT,Industries,"Transport Equipment"
7509,"Mauritania",MRT,Industries,"Other Manufacturing"
7510,"Mauritania",MRT,Industries,"Recycling"
7511,"Mauritania",MRT,Industries,"Electricity, Gas and Water"
7512,"Mauritania",MRT,Industries,"Construction"
7513,"Mauritania",MRT,Industries,"Maintenance and Repair"
7514,"Mauritania",MRT,Industries,"Wholesale Trade"
7515,"Mauritania",MRT,Industries,"Retail Trade"
7516,"Mauritania",MRT,Industries,"Hotels and Restraurants"
7517,"Mauritania",MRT,Industries,"Transport"
7518,"Mauritania",MRT,Industries,"Post and Telecommunications"
7519,"Mauritania",MRT,Industries,"Finacial Intermediation and Business Activities"
7520,"Mauritania",MRT,Industries,"Public Administration"
7521,"Mauritania",MRT,Industries,"Education, Health and Other Services"
7522,"Mauritania",MRT,Industries,"Private Households"
7523,"Mauritania",MRT,Industries,"Others"
7524,"Mauritania",MRT,Industries,"Re-export & Re-import"
7525,"Mauritius",MUS,Industries,"Sugar Cane "
7526,"Mauritius",MUS,Industries,"Foodcrops "
7527,"Mauritius",MUS,Industries,"Fishing "
7528,"Mauritius",MUS,Industries,"Other Agriculture "
7529,"Mauritius",MUS,Industries,"Other Agriculture GG "
7530,"Mauritius",MUS,Industries,"Mining and quarrying "
7531,"Mauritius",MUS,Industries,"Sugar Milling "
7532,"Mauritius",MUS,Industries,"Manufacture of Textile-EPZ "
7533,"Mauritius",MUS,Industries,"Manufacture of Wearing Apparel- EPZ "
7534,"Mauritius",MUS,Industries,"Other_ EPZ "
7535,"Mauritius",MUS,Industries,"Manufacture of food products and beverages "
7536,"Mauritius",MUS,Industries,"Manufacture of Textiles "
7537,"Mauritius",MUS,Industries,"Manufacture of Wearing Apparel "
7538,"Mauritius",MUS,Industries,"Tanning and dressing of leather "
7539,"Mauritius",MUS,Industries,"Manufacture of wood products "
7540,"Mauritius",MUS,Industries,"Manufacture of paper and paper products "
7541,"Mauritius",MUS,Industries,"Publishing and printing "
7542,"Mauritius",MUS,Industries,"Manufacture of chemicals and chemical products "
7543,"Mauritius",MUS,Industries,"Manufacture of rubber and plastics products "
7544,"Mauritius",MUS,Industries,"Manufacture of Non-metallic mineral products "
7545,"Mauritius",MUS,Industries,"Manufacture of basic metals "
7546,"Mauritius",MUS,Industries,"Manufacture of fabricated metal products, except machinery and equipment "
7547,"Mauritius",MUS,Industries,"Manufacture of machinery and equipment n.e.c. "
7548,"Mauritius",MUS,Industries,"Manufacture of furniture "
7549,"Mauritius",MUS,Industries,"Other manufacturing "
7550,"Mauritius",MUS,Industries,"Other manufacturing GG "
7551,"Mauritius",MUS,Industries,"Electricity "
7552,"Mauritius",MUS,Industries,"Water "
7553,"Mauritius",MUS,Industries,"Construction "
7554,"Mauritius",MUS,Industries,"Construction GG "
7555,"Mauritius",MUS,Industries,"Wholesale and retail trade and repairs "
7556,"Mauritius",MUS,Industries,"Hotels and restaurants "
7557,"Mauritius",MUS,Industries,"Land Transport "
7558,"Mauritius",MUS,Industries,"Water Transport "
7559,"Mauritius",MUS,Industries,"Air Transport "
7560,"Mauritius",MUS,Industries,"Supporting and auxiliary transport activities "
7561,"Mauritius",MUS,Industries,"Post and telecommunic ations "
7562,"Mauritius",MUS,Industries,"Other transport GG "
7563,"Mauritius",MUS,Industries,"Insurance "
7564,"Mauritius",MUS,Industries,"Other financial intermediation "
7565,"Mauritius",MUS,Industries,"Owner Occupied Dwelling "
7566,"Mauritius",MUS,Industries,"Other real estate "
7567,"Mauritius",MUS,Industries,"Computer and related activities "
7568,"Mauritius",MUS,Industries,"Other business activities "
7569,"Mauritius",MUS,Industries,"Other business activities GG "
7570,"Mauritius",MUS,Industries,"Public Administration and Defence "
7571,"Mauritius",MUS,Industries,"Education GG "
7572,"Mauritius",MUS,Industries,"Other Education "
7573,"Mauritius",MUS,Industries,"Health and Social Work GG "
7574,"Mauritius",MUS,Industries,"Other Health and Social Work "
7575,"Mauritius",MUS,Industries,"Sewage and refuse disposal "
7576,"Mauritius",MUS,Industries,"Activities of membership organisations n.e.c. "
7577,"Mauritius",MUS,Industries,"Recreational, cultural and sporting activities "
7578,"Mauritius",MUS,Industries,"Other services "
7579,"Mauritius",MUS,Industries,"Other services GG "
7580,"Mauritius",MUS,Industries,"FISIM "
7581,"Mauritius",MUS,Industries,"Re-export"
7582,"Mauritius",MUS,Commodities,"Products of agriculture, horticulture and market gardening "
7583,"Mauritius",MUS,Commodities,"Sugar Cane "
7584,"Mauritius",MUS,Commodities,"Live animals and animal products "
7585,"Mauritius",MUS,Commodities,"Forestry and logging products "
7586,"Mauritius",MUS,Commodities,"Fish and other fishing products "
7587,"Mauritius",MUS,Commodities,"Coal and lignite; peat "
7588,"Mauritius",MUS,Commodities,"Crude petroleum and natural gas "
7589,"Mauritius",MUS,Commodities,"Metal ores "
7590,"Mauritius",MUS,Commodities,"Stone, sand and clay "
7591,"Mauritius",MUS,Commodities,"Other minerals "
7592,"Mauritius",MUS,Commodities,"Meat, fish, fruit, vegetables, oils and fats "
7593,"Mauritius",MUS,Commodities,"Dairy products "
7594,"Mauritius",MUS,Commodities,"Grain mill products, starches and starch products; other food products "
7595,"Mauritius",MUS,Commodities,"Sugar "
7596,"Mauritius",MUS,Commodities,"Beverages "
7597,"Mauritius",MUS,Commodities,"Tobacco products "
7598,"Mauritius",MUS,Commodities,"Yarn and thread; woven and tufted textile fabrics "
7599,"Mauritius",MUS,Commodities,"Textile articles other than apparel "
7600,"Mauritius",MUS,Commodities,"Knitted or crocheted fabrics; wearing apparel "
7601,"Mauritius",MUS,Commodities,"Leather and leather products; footwear "
7602,"Mauritius",MUS,Commodities,"Products of wood, cork, straw and plaiting materials "
7603,"Mauritius",MUS,Commodities,"Pulp, paper and paper products; printed matter and related articles "
7604,"Mauritius",MUS,Commodities,"Coke oven products; refined petroleum products; nuclear fuel "
7605,"Mauritius",MUS,Commodities,"Basic chemicals "
7606,"Mauritius",MUS,Commodities,"Other chemical products; man-made fibres "
7607,"Mauritius",MUS,Commodities,"Rubber and plastics products "
7608,"Mauritius",MUS,Commodities,"Glass and glass products and other non-metallic products n.e.c. "
7609,"Mauritius",MUS,Commodities,"Furniture; other transportable goods n.e.c. "
7610,"Mauritius",MUS,Commodities,"Wastes or scraps "
7611,"Mauritius",MUS,Commodities,"Basic metals "
7612,"Mauritius",MUS,Commodities,"Fabricated metal products, except machinery and equipment "
7613,"Mauritius",MUS,Commodities,"General purpose machinery "
